x,a,l,lp,t,n
-2.6,1,0.9938,0.994,0.031,0.01490567
-2.08,1,0.9938,0.994,0.031,0.02667788
-1.56,1,0.9938,0.994,0.031,0.04716044
-1.04,1,0.9938,0.994,0.031,0.08246049
-0.52,1,0.9938,0.994,0.031,0.14278088
0,1,0.9938,0.994,0.031,0.21958014
0.52,1,0.9938,0.994,0.031,0.27450355
1.04,1,0.9938,0.994,0.031,0.30333416
1.56,1,0.9938,0.994,0.031,0.33061977
2.08,1,0.9938,0.994,0.031,0.3564432
2.6,1,0.9938,0.994,0.031,0.38088268
3.12,1,0.9938,0.994,0.031,0.40401177
3.64,1,0.9938,0.994,0.031,0.42589816
4.16,1,0.9938,0.994,0.031,0.44659963
4.68,1,0.9938,0.994,0.031,0.46615317
5.2,1,0.9938,0.994,0.031,0.48455167
5.72,1,0.9938,0.994,0.031,0.50170257
6.24,1,0.9938,0.994,0.031,0.51737002
6.76,1,0.9938,0.994,0.031,0.5311168
7.28,1,0.9938,0.994,0.031,0.54227957
7.8,1,0.9938,0.994,0.031,0.5500158
8.32,1,0.9938,0.994,0.031,0.55343776
8.84,1,0.9938,0.994,0.031,0.55180136
9.36,1,0.9938,0.994,0.031,0.54467163
9.88,1,0.9938,0.994,0.031,0.53198162
10.4,1,0.9938,0.994,0.031,0.5139497
10.92,1,0.9938,0.994,0.031,0.49089435
11.44,1,0.9938,0.994,0.031,0.46303235
11.96,1,0.9938,0.994,0.031,0.43033768
12.48,1,0.9938,0.994,0.031,0.39248789
13,1,0.9938,0.994,0.031,0.34887472
13.52,1,0.9938,0.994,0.031,0.2986355
14.04,1,0.9938,0.994,0.031,0.24067191
14.56,1,0.9938,0.994,0.031,0.17364264
15.08,1,0.9938,0.994,0.031,0.09593106
15.6,1,0.9938,0.994,0.031,0.02722969
16.12,1,0.9938,0.994,0.031,0
16.64,1,0.9938,0.994,0.031,0
17.16,1,0.9938,0.994,0.031,0
17.68,1,0.9938,0.994,0.031,0
18.2,1,0.9938,0.994,0.031,0
18.72,1,0.9938,0.994,0.031,0
19.24,1,0.9938,0.994,0.031,0
19.76,1,0.9938,0.994,0.031,0
20.28,1,0.9938,0.994,0.031,0
-5.2,1,0.9936,0.9938,0.032,0.00071659
-4.68,1,0.9936,0.9938,0.032,0.00139075
-4.16,1,0.9936,0.9938,0.032,0.00263758
-3.64,1,0.9936,0.9938,0.032,0.00490402
-3.12,1,0.9936,0.9938,0.032,0.0089631
-2.6,1,0.9936,0.9938,0.032,0.01613954
-2.08,1,0.9936,0.9938,0.032,0.02868465
-1.56,1,0.9936,0.9938,0.032,0.05039602
-1.04,1,0.9936,0.9938,0.032,0.0876365
-0.52,1,0.9936,0.9938,0.032,0.15100175
0,1,0.9936,0.9938,0.032,0.23120174
0.52,1,0.9936,0.9938,0.032,0.28781896
1.04,1,0.9936,0.9938,0.032,0.31681741
1.56,1,0.9936,0.9938,0.032,0.34421314
2.08,1,0.9936,0.9938,0.032,0.37009468
2.6,1,0.9936,0.9938,0.032,0.39454542
3.12,1,0.9936,0.9938,0.032,0.41764303
3.64,1,0.9936,0.9938,0.032,0.43945718
4.16,1,0.9936,0.9938,0.032,0.46004276
4.68,1,0.9936,0.9938,0.032,0.47942418
5.2,1,0.9936,0.9938,0.032,0.49756522
5.72,1,0.9936,0.9938,0.032,0.51432218
6.24,1,0.9936,0.9938,0.032,0.52938821
6.76,1,0.9936,0.9938,0.032,0.54225173
7.28,1,0.9936,0.9938,0.032,0.5522037
7.8,1,0.9936,0.9938,0.032,0.55842084
8.32,1,0.9936,0.9938,0.032,0.56011943
8.84,1,0.9936,0.9938,0.032,0.55672852
9.36,1,0.9936,0.9938,0.032,0.54800468
9.88,1,0.9936,0.9938,0.032,0.53402819
10.4,1,0.9936,0.9938,0.032,0.51507861
10.92,1,0.9936,0.9938,0.032,0.49144788
11.44,1,0.9936,0.9938,0.032,0.46327086
11.96,1,0.9936,0.9938,0.032,0.43042684
12.48,1,0.9936,0.9938,0.032,0.39251636
13,1,0.9936,0.9938,0.032,0.34888233
13.52,1,0.9936,0.9938,0.032,0.29863717
14.04,1,0.9936,0.9938,0.032,0.2406722
14.56,1,0.9936,0.9938,0.032,0.17364268
15.08,1,0.9936,0.9938,0.032,0.09593106
15.6,1,0.9936,0.9938,0.032,0.02722969
16.12,1,0.9936,0.9938,0.032,0
16.64,1,0.9936,0.9938,0.032,0
17.16,1,0.9936,0.9938,0.032,0
17.68,1,0.9936,0.9938,0.032,0
18.2,1,0.9936,0.9938,0.032,0
18.72,1,0.9936,0.9938,0.032,0
19.24,1,0.9936,0.9938,0.032,0
19.76,1,0.9936,0.9938,0.032,0
20.28,1,0.9936,0.9938,0.032,0
-5.2,1,0.9934,0.9936,0.033,0.00081306
-4.68,1,0.9934,0.9936,0.033,0.00155684
-4.16,1,0.9934,0.9936,0.033,0.00291887
-3.64,1,0.9934,0.9936,0.033,0.00537383
-3.12,1,0.9934,0.9936,0.033,0.00973856
-2.6,1,0.9934,0.9936,0.033,0.01740634
-2.08,1,0.9934,0.9936,0.033,0.03073527
-1.56,1,0.9934,0.9936,0.033,0.05368828
-1.04,1,0.9934,0.9936,0.033,0.09288282
-0.52,1,0.9934,0.9936,0.033,0.15930462
0,1,0.9934,0.9936,0.033,0.24290044
0.52,1,0.9934,0.9936,0.033,0.30117653
1.04,1,0.9934,0.9936,0.033,0.33029413
1.56,1,0.9934,0.9936,0.033,0.35775357
2.08,1,0.9934,0.9936,0.033,0.38364911
2.6,1,0.9934,0.9936,0.033,0.40806904
3.12,1,0.9934,0.9936,0.033,0.43109447
3.64,1,0.9934,0.9936,0.033,0.45279519
4.16,1,0.9934,0.9936,0.033,0.47321947
4.68,1,0.9934,0.9936,0.033,0.49237268
5.2,1,0.9934,0.9936,0.033,0.51018125
5.72,1,0.9934,0.9936,0.033,0.52644368
6.24,1,0.9934,0.9936,0.033,0.54078312
6.76,1,0.9934,0.9936,0.033,0.55262842
7.28,1,0.9934,0.9936,0.033,0.56125431
7.8,1,0.9934,0.9936,0.033,0.56589277
8.32,1,0.9934,0.9936,0.033,0.56589088
8.84,1,0.9934,0.9936,0.033,0.56085381
9.36,1,0.9934,0.9936,0.033,0.55070518
9.88,1,0.9934,0.9936,0.033,0.53563124
10.4,1,0.9934,0.9936,0.033,0.51593308
10.92,1,0.9934,0.9936,0.033,0.49185271
11.44,1,0.9934,0.9936,0.033,0.46343947
11.96,1,0.9934,0.9936,0.033,0.43048778
12.48,1,0.9934,0.9936,0.033,0.39253519
13,1,0.9934,0.9936,0.033,0.34888721
13.52,1,0.9934,0.9936,0.033,0.2986382
14.04,1,0.9934,0.9936,0.033,0.24067237
14.56,1,0.9934,0.9936,0.033,0.1736427
15.08,1,0.9934,0.9936,0.033,0.09593106
15.6,1,0.9934,0.9936,0.033,0.02722969
16.12,1,0.9934,0.9936,0.033,0
16.64,1,0.9934,0.9936,0.033,0
17.16,1,0.9934,0.9936,0.033,0
17.68,1,0.9934,0.9936,0.033,0
18.2,1,0.9934,0.9936,0.033,0
18.72,1,0.9934,0.9936,0.033,0
19.24,1,0.9934,0.9936,0.033,0
19.76,1,0.9934,0.9936,0.033,0
20.28,1,0.9934,0.9936,0.033,0
-5.2,1,0.9932,0.9934,0.034,0.00091527
-4.68,1,0.9932,0.9934,0.034,0.0017312
-4.16,1,0.9932,0.9934,0.034,0.00321189
-3.64,1,0.9932,0.9934,0.034,0.00586007
-3.12,1,0.9932,0.9934,0.034,0.01053662
-2.6,1,0.9932,0.9934,0.034,0.0187036
-2.08,1,0.9932,0.9934,0.034,0.03282587
-1.56,1,0.9932,0.9934,0.034,0.05703122
-1.04,1,0.9932,0.9934,0.034,0.09819023
-0.52,1,0.9932,0.9934,0.034,0.16767546
0,1,0.9932,0.9934,0.034,0.25465725
0.52,1,0.9932,0.9934,0.034,0.31455562
1.04,1,0.9932,0.9934,0.034,0.34374483
1.56,1,0.9932,0.9934,0.034,0.37122284
2.08,1,0.9932,0.9934,0.034,0.39708956
2.6,1,0.9932,0.9934,0.034,0.42143778
3.12,1,0.9932,0.9934,0.034,0.44435084
3.64,1,0.9932,0.9934,0.034,0.46589607
4.16,1,0.9932,0.9934,0.034,0.48611025
4.68,1,0.9932,0.9934,0.034,0.50497272
5.2,1,0.9932,0.9934,0.034,0.52236516
5.72,1,0.9932,0.9934,0.034,0.53802504
6.24,1,0.9932,0.9934,0.034,0.55151231
6.76,1,0.9932,0.9934,0.034,0.56221688
7.28,1,0.9932,0.9934,0.034,0.56942864
7.8,1,0.9932,0.9934,0.034,0.5724659
8.32,1,0.9932,0.9934,0.034,0.57082245
8.84,1,0.9932,0.9934,0.034,0.5642708
9.36,1,0.9932,0.9934,0.034,0.55287061
9.88,1,0.9932,0.9934,0.034,0.53687472
10.4,1,0.9932,0.9934,0.034,0.51657408
10.92,1,0.9932,0.9934,0.034,0.49214642
11.44,1,0.9932,0.9934,0.034,0.4635578
11.96,1,0.9932,0.9934,0.034,0.43052918
12.48,1,0.9932,0.9934,0.034,0.39254757
13,1,0.9932,0.9934,0.034,0.34889032
13.52,1,0.9932,0.9934,0.034,0.29863884
14.04,1,0.9932,0.9934,0.034,0.24067248
14.56,1,0.9932,0.9934,0.034,0.17364272
15.08,1,0.9932,0.9934,0.034,0.09593106
15.6,1,0.9932,0.9934,0.034,0.02722969
16.12,1,0.9932,0.9934,0.034,0
16.64,1,0.9932,0.9934,0.034,0
17.16,1,0.9932,0.9934,0.034,0
17.68,1,0.9932,0.9934,0.034,0
18.2,1,0.9932,0.9934,0.034,0
18.72,1,0.9932,0.9934,0.034,0
19.24,1,0.9932,0.9934,0.034,0
19.76,1,0.9932,0.9934,0.034,0
20.28,1,0.9932,0.9934,0.034,0
-5.2,1,0.993,0.9932,0.035,0.00102299
-4.68,1,0.993,0.9932,0.035,0.00191345
-4.16,1,0.993,0.9932,0.035,0.00351605
-3.64,1,0.993,0.9932,0.035,0.00636177
-3.12,1,0.993,0.9932,0.035,0.01135573
-2.6,1,0.993,0.9932,0.035,0.02002886
-2.08,1,0.993,0.9932,0.035,0.03495261
-1.56,1,0.993,0.9932,0.035,0.06041886
-1.04,1,0.993,0.9932,0.035,0.10354957
-0.52,1,0.993,0.9932,0.035,0.17610037
0,1,0.993,0.9932,0.035,0.26645353
0.52,1,0.993,0.9932,0.035,0.32793615
1.04,1,0.993,0.9932,0.035,0.35715059
1.56,1,0.993,0.9932,0.035,0.38460335
2.08,1,0.993,0.9932,0.035,0.41039972
2.6,1,0.993,0.9932,0.035,0.43463623
3.12,1,0.993,0.9932,0.035,0.45739669
3.64,1,0.993,0.9932,0.035,0.47874247
4.16,1,0.993,0.9932,0.035,0.49869319
4.68,1,0.993,0.9932,0.035,0.51719517
5.2,1,0.993,0.9932,0.035,0.53407989
5.72,1,0.993,0.9932,0.035,0.54902489
6.24,1,0.993,0.9932,0.035,0.56153941
6.76,1,0.993,0.9932,0.035,0.57099904
7.28,1,0.993,0.9932,0.035,0.57673925
7.8,1,0.993,0.9932,0.035,0.57818844
8.32,1,0.993,0.9932,0.035,0.57499202
8.84,1,0.993,0.9932,0.035,0.56707182
9.36,1,0.993,0.9932,0.035,0.55458984
9.88,1,0.993,0.9932,0.035,0.53783038
10.4,1,0.993,0.9932,0.035,0.51705087
10.92,1,0.993,0.9932,0.035,0.49235789
11.44,1,0.993,0.9932,0.035,0.4636403
11.96,1,0.993,0.9932,0.035,0.43055714
12.48,1,0.993,0.9932,0.035,0.39255568
13,1,0.993,0.9932,0.035,0.3488923
13.52,1,0.993,0.9932,0.035,0.29863924
14.04,1,0.993,0.9932,0.035,0.24067254
14.56,1,0.993,0.9932,0.035,0.17364272
15.08,1,0.993,0.9932,0.035,0.09593107
15.6,1,0.993,0.9932,0.035,0.02722969
16.12,1,0.993,0.9932,0.035,0
16.64,1,0.993,0.9932,0.035,0
17.16,1,0.993,0.9932,0.035,0
17.68,1,0.993,0.9932,0.035,0
18.2,1,0.993,0.9932,0.035,0
18.72,1,0.993,0.9932,0.035,0
19.24,1,0.993,0.9932,0.035,0
19.76,1,0.993,0.9932,0.035,0
20.28,1,0.993,0.9932,0.035,0
-5.2,1,0.9928,0.993,0.036,0.00113601
-4.68,1,0.9928,0.993,0.036,0.00210323
-4.16,1,0.9928,0.993,0.036,0.00383073
-3.64,1,0.9928,0.993,0.036,0.00687794
-3.12,1,0.9928,0.993,0.036,0.01219431
-2.6,1,0.9928,0.993,0.036,0.02137963
-2.08,1,0.9928,0.993,0.036,0.03711161
-1.56,1,0.9928,0.993,0.036,0.06384527
-1.04,1,0.9928,0.993,0.036,0.1089518
-0.52,1,0.9928,0.993,0.036,0.18456573
0,1,0.9928,0.993,0.036,0.27827102
0.52,1,0.9928,0.993,0.036,0.34129854
1.04,1,0.9928,0.993,0.036,0.37049315
1.56,1,0.9928,0.993,0.036,0.39787816
2.08,1,0.9928,0.993,0.036,0.42356378
2.6,1,0.9928,0.993,0.036,0.44764912
3.12,1,0.9928,0.993,0.036,0.47021597
3.64,1,0.9928,0.993,0.036,0.49131536
4.16,1,0.9928,0.993,0.036,0.51094371
4.68,1,0.9928,0.993,0.036,0.52900809
5.2,1,0.9928,0.993,0.036,0.54528726
5.72,1,0.9928,0.993,0.036,0.55940474
6.24,1,0.9928,0.993,0.036,0.57083639
6.76,1,0.9928,0.993,0.036,0.57896991
7.28,1,0.9928,0.993,0.036,0.58321309
7.8,1,0.9928,0.993,0.036,0.5831195
8.32,1,0.9928,0.993,0.036,0.5784812
8.84,1,0.9928,0.993,0.036,0.56934503
9.36,1,0.9928,0.993,0.036,0.55594188
9.88,1,0.9928,0.993,0.036,0.53855836
10.4,1,0.9928,0.993,0.036,0.51740265
10.92,1,0.9928,0.993,0.036,0.49250904
11.44,1,0.9928,0.993,0.036,0.46369744
11.96,1,0.9928,0.993,0.036,0.43057591
12.48,1,0.9928,0.993,0.036,0.39256097
13,1,0.9928,0.993,0.036,0.34889355
13.52,1,0.9928,0.993,0.036,0.29863948
14.04,1,0.9928,0.993,0.036,0.24067258
14.56,1,0.9928,0.993,0.036,0.17364273
15.08,1,0.9928,0.993,0.036,0.09593107
15.6,1,0.9928,0.993,0.036,0.02722969
16.12,1,0.9928,0.993,0.036,0
16.64,1,0.9928,0.993,0.036,0
17.16,1,0.9928,0.993,0.036,0
17.68,1,0.9928,0.993,0.036,0
18.2,1,0.9928,0.993,0.036,0
18.72,1,0.9928,0.993,0.036,0
19.24,1,0.9928,0.993,0.036,0
19.76,1,0.9928,0.993,0.036,0
20.28,1,0.9928,0.993,0.036,0
-5.2,1,0.9926,0.9928,0.037,0.00125409
-4.68,1,0.9926,0.9928,0.037,0.00230014
-4.16,1,0.9926,0.9928,0.037,0.00415531
-3.64,1,0.9926,0.9928,0.037,0.00740756
-3.12,1,0.9926,0.9928,0.037,0.01305077
-2.6,1,0.9926,0.9928,0.037,0.02275343
-2.08,1,0.9926,0.9928,0.037,0.03929903
-1.56,1,0.9926,0.9928,0.037,0.06730455
-1.04,1,0.9926,0.9928,0.037,0.11438799
-0.52,1,0.9926,0.9928,0.037,0.19305816
0,1,0.9926,0.9928,0.037,0.29009195
0.52,1,0.9926,0.9928,0.037,0.35462384
1.04,1,0.9926,0.9928,0.037,0.38375485
1.56,1,0.9926,0.9928,0.037,0.41103089
2.08,1,0.9926,0.9928,0.037,0.43656628
2.6,1,0.9926,0.9928,0.037,0.46046099
3.12,1,0.9926,0.9928,0.037,0.48279155
3.64,1,0.9926,0.9928,0.037,0.50359366
4.16,1,0.9926,0.9928,0.037,0.5228345
4.68,1,0.9926,0.9928,0.037,0.54037743
5.2,1,0.9926,0.9928,0.037,0.55594963
5.72,1,0.9926,0.9928,0.037,0.5691312
6.24,1,0.9926,0.9928,0.037,0.57938536
6.76,1,0.9926,0.9928,0.037,0.5861378
7.28,1,0.9926,0.9928,0.037,0.5888897
7.8,1,0.9926,0.9928,0.037,0.58732591
8.32,1,0.9926,0.9928,0.037,0.58137197
8.84,1,0.9926,0.9928,0.037,0.57117216
9.36,1,0.9926,0.9928,0.037,0.55699551
9.88,1,0.9926,0.9928,0.037,0.53910824
10.4,1,0.9926,0.9928,0.037,0.51766021
10.92,1,0.9926,0.9928,0.037,0.49261634
11.44,1,0.9926,0.9928,0.037,0.46373679
11.96,1,0.9926,0.9928,0.037,0.43058846
12.48,1,0.9926,0.9928,0.037,0.3925644
13,1,0.9926,0.9928,0.037,0.34889434
13.52,1,0.9926,0.9928,0.037,0.29863963
14.04,1,0.9926,0.9928,0.037,0.2406726
14.56,1,0.9926,0.9928,0.037,0.17364273
15.08,1,0.9926,0.9928,0.037,0.09593107
15.6,1,0.9926,0.9928,0.037,0.02722969
16.12,1,0.9926,0.9928,0.037,0
16.64,1,0.9926,0.9928,0.037,0
17.16,1,0.9926,0.9928,0.037,0
17.68,1,0.9926,0.9928,0.037,0
18.2,1,0.9926,0.9928,0.037,0
18.72,1,0.9926,0.9928,0.037,0
19.24,1,0.9926,0.9928,0.037,0
19.76,1,0.9926,0.9928,0.037,0
20.28,1,0.9926,0.9928,0.037,0
-5.2,1,0.9924,0.9926,0.038,0.00137699
-4.68,1,0.9924,0.9926,0.038,0.00250378
-4.16,1,0.9924,0.9926,0.038,0.00448914
-3.64,1,0.9924,0.9926,0.038,0.00794963
-3.12,1,0.9924,0.9926,0.038,0.01392351
-2.6,1,0.9924,0.9926,0.038,0.02414777
-2.08,1,0.9924,0.9926,0.038,0.04151104
-1.56,1,0.9924,0.9926,0.038,0.07079089
-1.04,1,0.9924,0.9926,0.038,0.11984939
-0.52,1,0.9924,0.9926,0.038,0.20156459
0,1,0.9924,0.9926,0.038,0.301899
0.52,1,0.9924,0.9926,0.038,0.36789367
1.04,1,0.9924,0.9926,0.038,0.39691867
1.56,1,0.9924,0.9926,0.038,0.42404565
2.08,1,0.9924,0.9926,0.038,0.44939187
2.6,1,0.9924,0.9926,0.038,0.47305581
3.12,1,0.9924,0.9926,0.038,0.49510481
3.64,1,0.9924,0.9926,0.038,0.51555392
4.16,1,0.9924,0.9926,0.038,0.53433585
4.68,1,0.9924,0.9926,0.038,0.55126825
5.2,1,0.9924,0.9926,0.038,0.56603183
5.72,1,0.9924,0.9926,0.038,0.57817795
6.24,1,0.9924,0.9926,0.038,0.58717963
6.76,1,0.9924,0.9926,0.038,0.5925237
7.28,1,0.9924,0.9926,0.038,0.59381887
7.8,1,0.9924,0.9926,0.038,0.59087891
8.32,1,0.9924,0.9926,0.038,0.58374387
8.84,1,0.9924,0.9926,0.038,0.57262718
9.36,1,0.9924,0.9926,0.038,0.55780945
9.88,1,0.9924,0.9926,0.038,0.53952027
10.4,1,0.9924,0.9926,0.038,0.51784743
10.92,1,0.9924,0.9926,0.038,0.49269201
11.44,1,0.9924,0.9926,0.038,0.46376372
11.96,1,0.9924,0.9926,0.038,0.4305968
12.48,1,0.9924,0.9926,0.038,0.39256661
13,1,0.9924,0.9926,0.038,0.34889483
13.52,1,0.9924,0.9926,0.038,0.29863972
14.04,1,0.9924,0.9926,0.038,0.24067261
14.56,1,0.9924,0.9926,0.038,0.17364273
15.08,1,0.9924,0.9926,0.038,0.09593107
15.6,1,0.9924,0.9926,0.038,0.02722969
16.12,1,0.9924,0.9926,0.038,0
16.64,1,0.9924,0.9926,0.038,0
17.16,1,0.9924,0.9926,0.038,0
17.68,1,0.9924,0.9926,0.038,0
18.2,1,0.9924,0.9926,0.038,0
18.72,1,0.9924,0.9926,0.038,0
19.24,1,0.9924,0.9926,0.038,0
19.76,1,0.9924,0.9926,0.038,0
20.28,1,0.9924,0.9926,0.038,0
-5.2,1,0.9922,0.9924,0.039,0.00150446
-4.68,1,0.9922,0.9924,0.039,0.00271376
-4.16,1,0.9922,0.9924,0.039,0.00483158
-3.64,1,0.9922,0.9924,0.039,0.00850311
-3.12,1,0.9922,0.9924,0.039,0.01481091
-2.6,1,0.9922,0.9924,0.039,0.02556017
-2.08,1,0.9922,0.9924,0.039,0.04374386
-1.56,1,0.9922,0.9924,0.039,0.07429856
-1.04,1,0.9922,0.9924,0.039,0.12532739
-0.52,1,0.9922,0.9924,0.039,0.21007224
0,1,0.9922,0.9924,0.039,0.31367537
0.52,1,0.9922,0.9924,0.039,0.38109026
1.04,1,0.9922,0.9924,0.039,0.40996812
1.56,1,0.9922,0.9924,0.039,0.43690685
2.08,1,0.9922,0.9924,0.039,0.46202503
2.6,1,0.9922,0.9924,0.039,0.48541663
3.12,1,0.9922,0.9924,0.039,0.50713536
3.64,1,0.9922,0.9924,0.039,0.5271704
4.16,1,0.9922,0.9924,0.039,0.54541629
4.68,1,0.9922,0.9924,0.039,0.56164603
5.2,1,0.9922,0.9924,0.039,0.57550296
5.72,1,0.9922,0.9924,0.039,0.58652733
6.24,1,0.9922,0.9924,0.039,0.59422413
6.76,1,0.9922,0.9924,0.039,0.59816004
7.28,1,0.9922,0.9924,0.039,0.59805799
7.8,1,0.9922,0.9924,0.039,0.59385129
8.32,1,0.9922,0.9924,0.039,0.5856719
8.84,1,0.9922,0.9924,0.039,0.57377559
9.36,1,0.9922,0.9924,0.039,0.55843302
9.88,1,0.9922,0.9924,0.039,0.53982664
10.4,1,0.9922,0.9924,0.039,0.51798255
10.92,1,0.9922,0.9924,0.039,0.49274505
11.44,1,0.9922,0.9924,0.039,0.46378206
11.96,1,0.9922,0.9924,0.039,0.43060233
12.48,1,0.9922,0.9924,0.039,0.39256804
13,1,0.9922,0.9924,0.039,0.34889514
13.52,1,0.9922,0.9924,0.039,0.29863977
14.04,1,0.9922,0.9924,0.039,0.24067262
14.56,1,0.9922,0.9924,0.039,0.17364273
15.08,1,0.9922,0.9924,0.039,0.09593107
15.6,1,0.9922,0.9924,0.039,0.02722969
16.12,1,0.9922,0.9924,0.039,0
16.64,1,0.9922,0.9924,0.039,0
17.16,1,0.9922,0.9924,0.039,0
17.68,1,0.9922,0.9924,0.039,0
18.2,1,0.9922,0.9924,0.039,0
18.72,1,0.9922,0.9924,0.039,0
19.24,1,0.9922,0.9924,0.039,0
19.76,1,0.9922,0.9924,0.039,0
20.28,1,0.9922,0.9924,0.039,0
-5.2,1,0.992,0.9922,0.04,0.00163625
-4.68,1,0.992,0.9922,0.04,0.00292966
-4.16,1,0.992,0.9922,0.04,0.00518196
-3.64,1,0.992,0.9922,0.04,0.00906697
-3.12,1,0.992,0.9922,0.04,0.01571139
-2.6,1,0.992,0.9922,0.04,0.02698817
-2.08,1,0.992,0.9922,0.04,0.04599375
-1.56,1,0.992,0.9922,0.04,0.07782191
-1.04,1,0.992,0.9922,0.04,0.13081359
-0.52,1,0.992,0.9922,0.04,0.21856872
0,1,0.992,0.9922,0.04,0.32540475
0.52,1,0.992,0.9922,0.04,0.39419641
1.04,1,0.992,0.9922,0.04,0.42288713
1.56,1,0.992,0.9922,0.04,0.44959904
2.08,1,0.992,0.9922,0.04,0.47444976
2.6,1,0.992,0.9922,0.04,0.49752522
3.12,1,0.992,0.9922,0.04,0.51886077
3.64,1,0.992,0.9922,0.04,0.5384153
4.16,1,0.992,0.9922,0.04,0.55604355
4.68,1,0.992,0.9922,0.04,0.57147836
5.2,1,0.992,0.9922,0.04,0.58433821
5.72,1,0.992,0.9922,0.04,0.5941714
6.24,1,0.992,0.9922,0.04,0.60053504
6.76,1,0.992,0.9922,0.04,0.60308877
7.28,1,0.992,0.9922,0.04,0.60166936
7.8,1,0.992,0.9922,0.04,0.59631477
8.32,1,0.992,0.9922,0.04,0.58722504
8.84,1,0.992,0.9922,0.04,0.57467427
9.36,1,0.992,0.9922,0.04,0.55890694
9.88,1,0.992,0.9922,0.04,0.54005278
10.4,1,0.992,0.9922,0.04,0.51807944
10.92,1,0.992,0.9922,0.04,0.492782
11.44,1,0.992,0.9922,0.04,0.46379448
11.96,1,0.992,0.9922,0.04,0.43060596
12.48,1,0.992,0.9922,0.04,0.39256895
13,1,0.992,0.9922,0.04,0.34889534
13.52,1,0.992,0.9922,0.04,0.29863981
14.04,1,0.992,0.9922,0.04,0.24067263
14.56,1,0.992,0.9922,0.04,0.17364273
15.08,1,0.992,0.9922,0.04,0.09593107
15.6,1,0.992,0.9922,0.04,0.02722969
16.12,1,0.992,0.9922,0.04,0
16.64,1,0.992,0.9922,0.04,0
17.16,1,0.992,0.9922,0.04,0
17.68,1,0.992,0.9922,0.04,0
18.2,1,0.992,0.9922,0.04,0
18.72,1,0.992,0.9922,0.04,0
19.24,1,0.992,0.9922,0.04,0
19.76,1,0.992,0.9922,0.04,0
20.28,1,0.992,0.9922,0.04,0
-5.2,1,0.9918,0.992,0.041,0.00177209
