x,a,l,lp,t,n
-4.68,1,0.9918,0.992,0.041,0.00315106
-4.16,1,0.9918,0.992,0.041,0.00553963
-3.64,1,0.9918,0.992,0.041,0.00964018
-3.12,1,0.9918,0.992,0.041,0.01662335
-2.6,1,0.9918,0.992,0.041,0.02842933
-2.08,1,0.9918,0.992,0.041,0.04825701
-1.56,1,0.9918,0.992,0.041,0.08135542
-1.04,1,0.9918,0.992,0.041,0.13629979
-0.52,1,0.9918,0.992,0.041,0.22704195
0,1,0.9918,0.992,0.041,0.33707137
0.52,1,0.9918,0.992,0.041,0.40719547
1.04,1,0.9918,0.992,0.041,0.43565999
1.56,1,0.9918,0.992,0.041,0.46210661
2.08,1,0.9918,0.992,0.041,0.48664924
2.6,1,0.9918,0.992,0.041,0.50936173
3.12,1,0.9918,0.992,0.041,0.53025662
3.64,1,0.9918,0.992,0.041,0.54925931
4.16,1,0.9918,0.992,0.041,0.56618576
4.68,1,0.9918,0.992,0.041,0.58073649
5.2,1,0.9918,0.992,0.041,0.59252019
5.72,1,0.9918,0.992,0.041,0.60111234
6.24,1,0.9918,0.992,0.041,0.60613884
6.76,1,0.9918,0.992,0.041,0.60735927
7.28,1,0.9918,0.992,0.041,0.60471762
7.8,1,0.9918,0.992,0.041,0.59833807
8.32,1,0.9918,0.992,0.041,0.58846532
8.84,1,0.9918,0.992,0.041,0.57537176
9.36,1,0.9918,0.992,0.041,0.55926438
9.88,1,0.9918,0.992,0.041,0.54021854
10.4,1,0.9918,0.992,0.041,0.51814847
10.92,1,0.9918,0.992,0.041,0.4928076
11.44,1,0.9918,0.992,0.041,0.46380285
11.96,1,0.9918,0.992,0.041,0.43060835
12.48,1,0.9918,0.992,0.041,0.39256954
13,1,0.9918,0.992,0.041,0.34889546
13.52,1,0.9918,0.992,0.041,0.29863983
14.04,1,0.9918,0.992,0.041,0.24067263
14.56,1,0.9918,0.992,0.041,0.17364273
15.08,1,0.9918,0.992,0.041,0.09593107
15.6,1,0.9918,0.992,0.041,0.02722969
16.12,1,0.9918,0.992,0.041,0
16.64,1,0.9918,0.992,0.041,0
17.16,1,0.9918,0.992,0.041,0
17.68,1,0.9918,0.992,0.041,0
18.2,1,0.9918,0.992,0.041,0
18.72,1,0.9918,0.992,0.041,0
19.24,1,0.9918,0.992,0.041,0
19.76,1,0.9918,0.992,0.041,0
20.28,1,0.9918,0.992,0.041,0
-5.2,1,0.9916,0.9918,0.042,0.00191171
-4.68,1,0.9916,0.9918,0.042,0.00337754
-4.16,1,0.9916,0.9918,0.042,0.00590393
-3.64,1,0.9916,0.9918,0.042,0.0102217
-3.12,1,0.9916,0.9918,0.042,0.0175452
-2.6,1,0.9916,0.9918,0.042,0.02988126
-2.08,1,0.9916,0.9918,0.042,0.05053002
-1.56,1,0.9916,0.9918,0.042,0.08489368
-1.04,1,0.9916,0.9918,0.042,0.141778
-0.52,1,0.9916,0.9918,0.042,0.23548025
0,1,0.9916,0.9918,0.042,0.34865996
0.52,1,0.9916,0.9918,0.042,0.42007117
1.04,1,0.9916,0.9918,0.042,0.44827108
1.56,1,0.9916,0.9918,0.042,0.47441353
2.08,1,0.9916,0.9918,0.042,0.4986055
2.6,1,0.9916,0.9918,0.042,0.52090461
3.12,1,0.9916,0.9918,0.042,0.5412967
3.64,1,0.9916,0.9918,0.042,0.5596724
4.16,1,0.9916,0.9918,0.042,0.57581281
4.68,1,0.9916,0.9918,0.042,0.58939686
5.2,1,0.9916,0.9918,0.042,0.60003995
5.72,1,0.9916,0.9918,0.042,0.60736237
6.24,1,0.9916,0.9918,0.042,0.61107093
6.76,1,0.9916,0.9918,0.042,0.6110261
7.28,1,0.9916,0.9918,0.042,0.60726748
7.8,1,0.9916,0.9918,0.042,0.59998529
8.32,1,0.9916,0.9918,0.042,0.58944749
8.84,1,0.9916,0.9918,0.042,0.57590885
9.36,1,0.9916,0.9918,0.042,0.559532
9.88,1,0.9916,0.9918,0.042,0.54033922
10.4,1,0.9916,0.9918,0.042,0.51819736
10.92,1,0.9916,0.9918,0.042,0.49282524
11.44,1,0.9916,0.9918,0.042,0.46380847
11.96,1,0.9916,0.9918,0.042,0.43060991
12.48,1,0.9916,0.9918,0.042,0.39256991
13,1,0.9916,0.9918,0.042,0.34889553
13.52,1,0.9916,0.9918,0.042,0.29863984
14.04,1,0.9916,0.9918,0.042,0.24067263
14.56,1,0.9916,0.9918,0.042,0.17364273
15.08,1,0.9916,0.9918,0.042,0.09593107
15.6,1,0.9916,0.9918,0.042,0.02722969
16.12,1,0.9916,0.9918,0.042,0
16.64,1,0.9916,0.9918,0.042,0
17.16,1,0.9916,0.9918,0.042,0
17.68,1,0.9916,0.9918,0.042,0
18.2,1,0.9916,0.9918,0.042,0
18.72,1,0.9916,0.9918,0.042,0
19.24,1,0.9916,0.9918,0.042,0
19.76,1,0.9916,0.9918,0.042,0
20.28,1,0.9916,0.9918,0.042,0
-5.2,1,0.9914,0.9916,0.043,0.00205485
-4.68,1,0.9914,0.9916,0.043,0.00360867
-4.16,1,0.9914,0.9916,0.043,0.00627418
-3.64,1,0.9914,0.9916,0.043,0.01081052
-3.12,1,0.9914,0.9916,0.043,0.01847538
-2.6,1,0.9914,0.9916,0.043,0.03134156
-2.08,1,0.9914,0.9916,0.043,0.05280922
-1.56,1,0.9914,0.9916,0.043,0.08843143
-1.04,1,0.9914,0.9916,0.043,0.14724049
-0.52,1,0.9914,0.9916,0.043,0.24387229
0,1,0.9914,0.9916,0.043,0.36015564
0.52,1,0.9914,0.9916,0.043,0.4328076
1.04,1,0.9914,0.9916,0.043,0.46070465
1.56,1,0.9914,0.9916,0.043,0.48650306
2.08,1,0.9914,0.9916,0.043,0.51029921
2.6,1,0.9914,0.9916,0.043,0.53213054
3.12,1,0.9914,0.9916,0.043,0.55195351
3.64,1,0.9914,0.9916,0.043,0.56962492
4.16,1,0.9914,0.9916,0.043,0.58489776
4.68,1,0.9914,0.9916,0.043,0.59744238
5.2,1,0.9914,0.9916,0.043,0.6068975
5.72,1,0.9914,0.9916,0.043,0.61294309
6.24,1,0.9914,0.9916,0.043,0.61537388
6.76,1,0.9914,0.9916,0.043,0.61414672
7.28,1,0.9914,0.9916,0.043,0.60938176
7.8,1,0.9914,0.9916,0.043,0.601315
8.32,1,0.9914,0.9916,0.043,0.59021899
8.84,1,0.9914,0.9916,0.043,0.5763193
9.36,1,0.9914,0.9916,0.043,0.55973098
9.88,1,0.9914,0.9916,0.043,0.54042653
10.4,1,0.9914,0.9916,0.043,0.51823178
10.92,1,0.9914,0.9916,0.043,0.49283733
11.44,1,0.9914,0.9916,0.043,0.46381222
11.96,1,0.9914,0.9916,0.043,0.43061092
12.48,1,0.9914,0.9916,0.043,0.39257014
13,1,0.9914,0.9916,0.043,0.34889558
13.52,1,0.9914,0.9916,0.043,0.29863985
14.04,1,0.9914,0.9916,0.043,0.24067263
14.56,1,0.9914,0.9916,0.043,0.17364273
15.08,1,0.9914,0.9916,0.043,0.09593107
15.6,1,0.9914,0.9916,0.043,0.02722969
16.12,1,0.9914,0.9916,0.043,0
16.64,1,0.9914,0.9916,0.043,0
17.16,1,0.9914,0.9916,0.043,0
17.68,1,0.9914,0.9916,0.043,0
18.2,1,0.9914,0.9916,0.043,0
18.72,1,0.9914,0.9916,0.043,0
19.24,1,0.9914,0.9916,0.043,0
19.76,1,0.9914,0.9916,0.043,0
20.28,1,0.9914,0.9916,0.043,0
-5.2,1,0.9912,0.9914,0.044,0.00220124
-4.68,1,0.9912,0.9914,0.044,0.00384402
-4.16,1,0.9912,0.9914,0.044,0.00664972
-3.64,1,0.9912,0.9914,0.044,0.01140562
-3.12,1,0.9912,0.9914,0.044,0.01941234
-2.6,1,0.9912,0.9914,0.044,0.03280792
-2.08,1,0.9912,0.9914,0.044,0.05509116
-1.56,1,0.9912,0.9914,0.044,0.09196354
-1.04,1,0.9912,0.9914,0.044,0.15267972
-0.52,1,0.9912,0.9914,0.044,0.25220706
0,1,0.9912,0.9914,0.044,0.37154394
0.52,1,0.9912,0.9914,0.044,0.44538891
1.04,1,0.9912,0.9914,0.044,0.47294463
1.56,1,0.9912,0.9914,0.044,0.49835746
2.08,1,0.9912,0.9914,0.044,0.5217095
2.6,1,0.9912,0.9914,0.044,0.54301468
3.12,1,0.9912,0.9914,0.044,0.56219895
3.64,1,0.9912,0.9914,0.044,0.57908872
4.16,1,0.9912,0.9914,0.044,0.59341817
4.68,1,0.9912,0.9914,0.044,0.60486334
5.2,1,0.9912,0.9914,0.044,0.61310179
5.72,1,0.9912,0.9914,0.044,0.61788433
6.24,1,0.9912,0.9914,0.044,0.61909547
6.76,1,0.9912,0.9914,0.044,0.61677947
7.28,1,0.9912,0.9914,0.044,0.61111999
7.8,1,0.9912,0.9914,0.044,0.60237961
8.32,1,0.9912,0.9914,0.044,0.59082033
8.84,1,0.9912,0.9914,0.044,0.5766307
9.36,1,0.9912,0.9914,0.044,0.55987792
9.88,1,0.9912,0.9914,0.044,0.54048931
10.4,1,0.9912,0.9914,0.044,0.51825589
10.92,1,0.9912,0.9914,0.044,0.49284558
11.44,1,0.9912,0.9914,0.044,0.46381471
11.96,1,0.9912,0.9914,0.044,0.43061158
12.48,1,0.9912,0.9914,0.044,0.39257029
13,1,0.9912,0.9914,0.044,0.34889561
13.52,1,0.9912,0.9914,0.044,0.29863985
14.04,1,0.9912,0.9914,0.044,0.24067263
14.56,1,0.9912,0.9914,0.044,0.17364273
15.08,1,0.9912,0.9914,0.044,0.09593107
15.6,1,0.9912,0.9914,0.044,0.02722969
16.12,1,0.9912,0.9914,0.044,0
16.64,1,0.9912,0.9914,0.044,0
17.16,1,0.9912,0.9914,0.044,0
17.68,1,0.9912,0.9914,0.044,0
18.2,1,0.9912,0.9914,0.044,0
18.72,1,0.9912,0.9914,0.044,0
19.24,1,0.9912,0.9914,0.044,0
19.76,1,0.9912,0.9914,0.044,0
20.28,1,0.9912,0.9914,0.044,0
-5.2,1,0.991,0.9912,0.045,0.00235059
-4.68,1,0.991,0.9912,0.045,0.00408317
-4.16,1,0.991,0.9912,0.045,0.00702989
-3.64,1,0.991,0.9912,0.045,0.01200598
-3.12,1,0.991,0.9912,0.045,0.02035454
-2.6,1,0.991,0.9912,0.045,0.03427805
-2.08,1,0.991,0.9912,0.045,0.05737243
-1.56,1,0.991,0.9912,0.045,0.09548502
-1.04,1,0.991,0.9912,0.045,0.15808841
-0.52,1,0.991,0.9912,0.045,0.26047387
0,1,0.991,0.9912,0.045,0.38281058
0.52,1,0.991,0.9912,0.045,0.45779922
1.04,1,0.991,0.9912,0.045,0.48497428
1.56,1,0.991,0.9912,0.045,0.50995778
2.08,1,0.991,0.9912,0.045,0.53281401
2.6,1,0.991,0.9912,0.045,0.55353103
3.12,1,0.991,0.9912,0.045,0.57200519
3.64,1,0.991,0.9912,0.045,0.58803837
4.16,1,0.991,0.9912,0.045,0.60135721
4.68,1,0.991,0.9912,0.045,0.61165795
5.2,1,0.991,0.9912,0.045,0.6186703
5.72,1,0.991,0.9912,0.045,0.6222228
6.24,1,0.991,0.9912,0.045,0.62228687
6.76,1,0.991,0.9912,0.045,0.61898184
7.28,1,0.991,0.9912,0.045,0.61253727
7.8,1,0.991,0.9912,0.045,0.60322526
8.32,1,0.991,0.9912,0.045,0.59128553
8.84,1,0.991,0.9912,0.045,0.57686531
9.36,1,0.991,0.9912,0.045,0.55998575
9.88,1,0.991,0.9912,0.045,0.54053418
10.4,1,0.991,0.9912,0.045,0.51827268
10.92,1,0.991,0.9912,0.045,0.49285119
11.44,1,0.991,0.9912,0.045,0.46381636
11.96,1,0.991,0.9912,0.045,0.430612
12.48,1,0.991,0.9912,0.045,0.39257039
13,1,0.991,0.9912,0.045,0.34889562
13.52,1,0.991,0.9912,0.045,0.29863985
14.04,1,0.991,0.9912,0.045,0.24067263
14.56,1,0.991,0.9912,0.045,0.17364273
15.08,1,0.991,0.9912,0.045,0.09593107
15.6,1,0.991,0.9912,0.045,0.02722969
16.12,1,0.991,0.9912,0.045,0
16.64,1,0.991,0.9912,0.045,0
17.16,1,0.991,0.9912,0.045,0
17.68,1,0.991,0.9912,0.045,0
18.2,1,0.991,0.9912,0.045,0
18.72,1,0.991,0.9912,0.045,0
19.24,1,0.991,0.9912,0.045,0
19.76,1,0.991,0.9912,0.045,0
20.28,1,0.991,0.9912,0.045,0
-5.2,1,0.9908,0.991,0.046,0.00250264
-4.68,1,0.9908,0.991,0.046,0.00432569
-4.16,1,0.9908,0.991,0.046,0.00741405
-3.64,1,0.9908,0.991,0.046,0.01261061
-3.12,1,0.9908,0.991,0.046,0.02130051
-2.6,1,0.9908,0.991,0.046,0.03574972
-2.08,1,0.9908,0.991,0.046,0.05964975
-1.56,1,0.9908,0.991,0.046,0.09899104
-1.04,1,0.9908,0.991,0.046,0.16345945
-0.52,1,0.9908,0.991,0.046,0.26866224
0,1,0.9908,0.991,0.046,0.39394141
0.52,1,0.9908,0.991,0.046,0.47002231
1.04,1,0.9908,0.991,0.046,0.49677601
1.56,1,0.9908,0.991,0.046,0.52128372
2.08,1,0.9908,0.991,0.046,0.543589
2.6,1,0.9908,0.991,0.046,0.56365309
3.12,1,0.9908,0.991,0.046,0.58134573
3.64,1,0.9908,0.991,0.046,0.59645237
4.16,1,0.9908,0.991,0.046,0.60870456
4.68,1,0.9908,0.991,0.046,0.61783245
5.2,1,0.9908,0.991,0.046,0.62362815
5.72,1,0.9908,0.991,0.046,0.62600044
6.24,1,0.9908,0.991,0.046,0.62500072
6.76,1,0.9908,0.991,0.046,0.620809
7.28,1,0.9908,0.991,0.046,0.61368364
7.8,1,0.9908,0.991,0.046,0.60389184
8.32,1,0.9908,0.991,0.046,0.59164282
8.84,1,0.9908,0.991,0.046,0.57704088
9.36,1,0.9908,0.991,0.046,0.56006438
9.88,1,0.9908,0.991,0.046,0.54056608
10.4,1,0.9908,0.991,0.046,0.51828431
10.92,1,0.9908,0.991,0.046,0.49285497
11.44,1,0.9908,0.991,0.046,0.46381745
11.96,1,0.9908,0.991,0.046,0.43061228
12.48,1,0.9908,0.991,0.046,0.39257045
13,1,0.9908,0.991,0.046,0.34889563
13.52,1,0.9908,0.991,0.046,0.29863986
14.04,1,0.9908,0.991,0.046,0.24067263
14.56,1,0.9908,0.991,0.046,0.17364273
15.08,1,0.9908,0.991,0.046,0.09593107
15.6,1,0.9908,0.991,0.046,0.02722969
16.12,1,0.9908,0.991,0.046,0
16.64,1,0.9908,0.991,0.046,0
17.16,1,0.9908,0.991,0.046,0
17.68,1,0.9908,0.991,0.046,0
18.2,1,0.9908,0.991,0.046,0
18.72,1,0.9908,0.991,0.046,0
19.24,1,0.9908,0.991,0.046,0
19.76,1,0.9908,0.991,0.046,0
20.28,1,0.9908,0.991,0.046,0
-5.2,1,0.9906,0.9908,0.047,0.0026571
-4.68,1,0.9906,0.9908,0.047,0.00457114
-4.16,1,0.9906,0.9908,0.047,0.00780152
-3.64,1,0.9906,0.9908,0.047,0.01321852
-3.12,1,0.9906,0.9908,0.047,0.02224875
-2.6,1,0.9906,0.9908,0.047,0.03722075
-2.08,1,0.9906,0.9908,0.047,0.0619199
-1.56,1,0.9906,0.9908,0.047,0.1024769
-1.04,1,0.9906,0.9908,0.047,0.16878593
-0.52,1,0.9906,0.9908,0.047,0.27676183
0,1,0.9906,0.9908,0.047,0.40492216
0.52,1,0.9906,0.9908,0.047,0.48204141
1.04,1,0.9906,0.9908,0.047,0.50833116
1.56,1,0.9906,0.9908,0.047,0.53231369
2.08,1,0.9906,0.9908,0.047,0.55400975
2.6,1,0.9906,0.9908,0.047,0.57335459
3.12,1,0.9906,0.9908,0.047,0.59019645
3.64,1,0.9906,0.9908,0.047,0.60431417
4.16,1,0.9906,0.9908,0.047,0.61545697
4.68,1,0.9906,0.9908,0.047,0.62340084
5.2,1,0.9906,0.9908,0.047,0.62800701
5.72,1,0.9906,0.9908,0.047,0.62926284
6.24,1,0.9906,0.9908,0.047,0.62728961
6.76,1,0.9906,0.9908,0.047,0.6223127
7.28,1,0.9906,0.9908,0.047,0.61460369
7.8,1,0.9906,0.9908,0.047,0.60441342
8.32,1,0.9906,0.9908,0.047,0.59191535
8.84,1,0.9906,0.9908,0.047,0.57717143
9.36,1,0.9906,0.9908,0.047,0.56012139
9.88,1,0.9906,0.9908,0.047,0.54058863
10.4,1,0.9906,0.9908,0.047,0.51829234
10.92,1,0.9906,0.9908,0.047,0.49285752
11.44,1,0.9906,0.9908,0.047,0.46381817
11.96,1,0.9906,0.9908,0.047,0.43061245
12.48,1,0.9906,0.9908,0.047,0.39257048
13,1,0.9906,0.9908,0.047,0.34889564
13.52,1,0.9906,0.9908,0.047,0.29863986
14.04,1,0.9906,0.9908,0.047,0.24067263
14.56,1,0.9906,0.9908,0.047,0.17364273
15.08,1,0.9906,0.9908,0.047,0.09593107
15.6,1,0.9906,0.9908,0.047,0.02722969
16.12,1,0.9906,0.9908,0.047,0
16.64,1,0.9906,0.9908,0.047,0
17.16,1,0.9906,0.9908,0.047,0
17.68,1,0.9906,0.9908,0.047,0
18.2,1,0.9906,0.9908,0.047,0
18.72,1,0.9906,0.9908,0.047,0
19.24,1,0.9906,0.9908,0.047,0
19.76,1,0.9906,0.9908,0.047,0
20.28,1,0.9906,0.9908,0.047,0
-5.2,1,0.9904,0.9906,0.048,0.00281371
-4.68,1,0.9904,0.9906,0.048,0.00481912
-4.16,1,0.9904,0.9906,0.048,0.00819169
-3.64,1,0.9904,0.9906,0.048,0.01382876
-3.12,1,0.9904,0.9906,0.048,0.02319785
-2.6,1,0.9904,0.9906,0.048,0.03868903
-2.08,1,0.9904,0.9906,0.048,0.06417978
-1.56,1,0.9904,0.9906,0.048,0.10593801
-1.04,1,0.9904,0.9906,0.048,0.17406107
-0.52,1,0.9904,0.9906,0.048,0.28476234
0,1,0.9904,0.9906,0.048,0.41573831
0.52,1,0.9904,0.9906,0.048,0.49383901
1.04,1,0.9904,0.9906,0.048,0.5196199
1.56,1,0.9904,0.9906,0.048,0.54302488
2.08,1,0.9904,0.9906,0.048,0.56405109
2.6,1,0.9904,0.9906,0.048,0.5826104
3.12,1,0.9904,0.9906,0.048,0.59853664
3.64,1,0.9904,0.9906,0.048,0.61161296
4.16,1,0.9904,0.9906,0.048,0.62161839
4.68,1,0.9904,0.9906,0.048,0.62838425
5.2,1,0.9904,0.9906,0.048,0.63184375
5.72,1,0.9904,0.9906,0.048,0.63205754
6.24,1,0.9904,0.9906,0.048,0.62920463
6.76,1,0.9904,0.9906,0.048,0.62354056
7.28,1,0.9904,0.9906,0.048,0.61533659
7.8,1,0.9904,0.9906,0.048,0.60481863
8.32,1,0.9904,0.9906,0.048,0.59212184
8.84,1,0.9904,0.9906,0.048,0.57726789
9.36,1,0.9904,0.9906,0.048,0.56016248
9.88,1,0.9904,0.9906,0.048,0.54060449
10.4,1,0.9904,0.9906,0.048,0.51829785
10.92,1,0.9904,0.9906,0.048,0.49285923
11.44,1,0.9904,0.9906,0.048,0.46381864
11.96,1,0.9904,0.9906,0.048,0.43061256
12.48,1,0.9904,0.9906,0.048,0.39257051
13,1,0.9904,0.9906,0.048,0.34889564
13.52,1,0.9904,0.9906,0.048,0.29863986
14.04,1,0.9904,0.9906,0.048,0.24067263
14.56,1,0.9904,0.9906,0.048,0.17364273
15.08,1,0.9904,0.9906,0.048,0.09593107
15.6,1,0.9904,0.9906,0.048,0.02722969
16.12,1,0.9904,0.9906,0.048,0
16.64,1,0.9904,0.9906,0.048,0
17.16,1,0.9904,0.9906,0.048,0
17.68,1,0.9904,0.9906,0.048,0
18.2,1,0.9904,0.9906,0.048,0
18.72,1,0.9904,0.9906,0.048,0
19.24,1,0.9904,0.9906,0.048,0
19.76,1,0.9904,0.9906,0.048,0
20.28,1,0.9904,0.9906,0.048,0
-5.2,1,0.9902,0.9904,0.049,0.00297218
-4.68,1,0.9902,0.9904,0.049,0.0050692
-4.16,1,0.9902,0.9904,0.049,0.00858391
-3.64,1,0.9902,0.9904,0.049,0.01444038
-3.12,1,0.9902,0.9904,0.049,0.0241464
-2.6,1,0.9902,0.9904,0.049,0.04015248
-2.08,1,0.9902,0.9904,0.049,0.06642634
-1.56,1,0.9902,0.9904,0.049,0.1093699
-1.04,1,0.9902,0.9904,0.049,0.17927815
-0.52,1,0.9902,0.9904,0.049,0.29265338
0,1,0.9902,0.9904,0.049,0.42637486
0.52,1,0.9902,0.9904,0.049,0.50539663
1.04,1,0.9902,0.9904,0.049,0.53062122
1.56,1,0.9902,0.9904,0.049,0.55339362
2.08,1,0.9902,0.9904,0.049,0.57368804
2.6,1,0.9902,0.9904,0.049,0.59139747
3.12,1,0.9902,0.9904,0.049,0.60634997
3.64,1,0.9902,0.9904,0.049,0.61834423
4.16,1,0.9902,0.9904,0.049,0.62719989
4.68,1,0.9902,0.9904,0.049,0.63280998
5.2,1,0.9902,0.9904,0.049,0.635179
5.72,1,0.9902,0.9904,0.049,0.63443266
6.24,1,0.9902,0.9904,0.049,0.63079435
6.76,1,0.9902,0.9904,0.049,0.62453559
7.28,1,0.9902,0.9904,0.049,0.61591617
7.8,1,0.9902,0.9904,0.049,0.60513129
8.32,1,0.9902,0.9904,0.049,0.59227728
8.84,1,0.9902,0.9904,0.049,0.57733876
9.36,1,0.9902,0.9904,0.049,0.56019194
9.88,1,0.9902,0.9904,0.049,0.54061559
10.4,1,0.9902,0.9904,0.049,0.51830161
10.92,1,0.9902,0.9904,0.049,0.49286037
11.44,1,0.9902,0.9904,0.049,0.46381894
11.96,1,0.9902,0.9904,0.049,0.43061264
12.48,1,0.9902,0.9904,0.049,0.39257052
13,1,0.9902,0.9904,0.049,0.34889565
13.52,1,0.9902,0.9904,0.049,0.29863986
14.04,1,0.9902,0.9904,0.049,0.24067263
14.56,1,0.9902,0.9904,0.049,0.17364273
15.08,1,0.9902,0.9904,0.049,0.09593107
15.6,1,0.9902,0.9904,0.049,0.02722969
16.12,1,0.9902,0.9904,0.049,0
16.64,1,0.9902,0.9904,0.049,0
17.16,1,0.9902,0.9904,0.049,0
17.68,1,0.9902,0.9904,0.049,0
18.2,1,0.9902,0.9904,0.049,0
18.72,1,0.9902,0.9904,0.049,0
19.24,1,0.9902,0.9904,0.049,0
19.76,1,0.9902,0.9904,0.049,0
20.28,1,0.9902,0.9904,0.049,0
-5.2,1,0.99,0.9902,0.05,0.00313225
-4.68,1,0.99,0.9902,0.05,0.00532097
-4.16,1,0.99,0.9902,0.05,0.00897757
-3.64,1,0.99,0.9902,0.05,0.01505246
-3.12,1,0.99,0.9902,0.05,0.02509304
-2.6,1,0.99,0.9902,0.05,0.0416091
-2.08,1,0.99,0.9902,0.05,0.06865665
-1.56,1,0.99,0.9902,0.05,0.11276818
-1.04,1,0.99,0.9902,0.05,0.18443045
-0.52,1,0.99,0.9902,0.05,0.30042433
0,1,0.99,0.9902,0.05,0.43681616
0.52,1,0.99,0.9902,0.05,0.51669479
1.04,1,0.99,0.9902,0.05,0.54131309
1.56,1,0.99,0.9902,0.05,0.56339584
2.08,1,0.99,0.9902,0.05,0.58289663
2.6,1,0.99,0.9902,0.05,0.5996958
3.12,1,0.99,0.9902,0.05,0.61362523
3.64,1,0.99,0.9902,0.05,0.62451004
4.16,1,0.99,0.9902,0.05,0.63221914
4.68,1,0.99,0.9902,0.05,0.63671045
5.2,1,0.99,0.9902,0.05,0.63805578
5.72,1,0.99,0.9902,0.05,0.63643554
6.24,1,0.99,0.9902,0.05,0.632104
6.76,1,0.99,0.9902,0.05,0.62533601
7.28,1,0.99,0.9902,0.05,0.61637129
7.8,1,0.99,0.9902,0.05,0.60537093
8.32,1,0.99,0.9902,0.05,0.59239358
8.84,1,0.99,0.9902,0.05,0.57739051
9.36,1,0.99,0.9902,0.05,0.56021294
9.88,1,0.99,0.9902,0.05,0.54062332
10.4,1,0.99,0.9902,0.05,0.51830417
10.92,1,0.99,0.9902,0.05,0.49286113
11.44,1,0.99,0.9902,0.05,0.46381914
11.96,1,0.99,0.9902,0.05,0.43061268
12.48,1,0.99,0.9902,0.05,0.39257053
13,1,0.99,0.9902,0.05,0.34889565
13.52,1,0.99,0.9902,0.05,0.29863986
14.04,1,0.99,0.9902,0.05,0.24067263
14.56,1,0.99,0.9902,0.05,0.17364273
15.08,1,0.99,0.9902,0.05,0.09593107
15.6,1,0.99,0.9902,0.05,0.02722969
16.12,1,0.99,0.9902,0.05,0
16.64,1,0.99,0.9902,0.05,0
17.16,1,0.99,0.9902,0.05,0
17.68,1,0.99,0.9902,0.05,0
18.2,1,0.99,0.9902,0.05,0
18.72,1,0.99,0.9902,0.05,0
19.24,1,0.99,0.9902,0.05,0
19.76,1,0.99,0.9902,0.05,0
20.28,1,0.99,0.9902,0.05,0
