0.001000, 1.000000, 0.023834, 2.165244
0.002000, 0.999375, 0.043372, 4.173327
0.003000, 0.998750, 0.060902, 6.100468
0.004000, 0.998125, 0.076582, 7.948348
0.005000, 0.997500, 0.090560, 9.717943
0.006000, 0.996875, 0.102976, 11.409650
0.007000, 0.996250, 0.113963, 13.023603
0.008000, 0.995625, 0.123645, 14.559829
0.009000, 0.995000, 0.132141, 16.018396
0.010000, 0.994375, 0.139563, 17.399532
0.011000, 0.993750, 0.146016, 18.703704
0.012000, 0.993125, 0.151598, 19.931676
0.013000, 0.992500, 0.156401, 21.084511
0.014000, 0.991875, 0.160510, 22.163659
0.015000, 0.991250, 0.164005, 23.170869
0.016000, 0.990625, 0.166958, 24.108193
0.017000, 0.990000, 0.169434, 24.977955
0.018000, 0.989375, 0.171496, 25.782714
0.019000, 0.988750, 0.173196, 26.525220
0.020000, 0.988125, 0.174585, 27.208379
0.021000, 0.987500, 0.175705, 27.835201
0.022000, 0.986875, 0.176597, 28.408769
0.023000, 0.986250, 0.177295, 28.932193
0.024000, 0.985625, 0.177829, 29.408584
0.025000, 0.985000, 0.178227, 29.841017
0.026000, 0.984375, 0.178511, 30.232509
0.027000, 0.983750, 0.178701, 30.585996
0.028000, 0.983125, 0.178815, 30.904312
0.029000, 0.982500, 0.178868, 31.190179
0.030000, 0.981875, 0.178873, 31.446192
0.031000, 0.981250, 0.178839, 31.674814
0.032000, 0.980625, 0.178777, 31.878371
0.033000, 0.980000, 0.178693, 32.059045
0.034000, 0.979375, 0.178594, 32.218881
0.035000, 0.978750, 0.178485, 32.359780
0.036000, 0.978125, 0.178370, 32.483511
0.037000, 0.977500, 0.178253, 32.591707
0.038000, 0.976875, 0.178135, 32.685873
0.039000, 0.976250, 0.178018, 32.767394
0.040000, 0.975625, 0.177906, 32.837537
0.041000, 0.975000, 0.177797, 32.897460
0.042000, 0.974375, 0.177694, 32.948220
0.043000, 0.973750, 0.177597, 32.990774
0.044000, 0.973125, 0.177506, 33.025995
0.045000, 0.972500, 0.177421, 33.054668
0.046000, 0.971875, 0.177343, 33.077506
0.047000, 0.971250, 0.177270, 33.095149
0.048000, 0.970625, 0.177204, 33.108173
0.049000, 0.970000, 0.177143, 33.117096
0.050000, 0.969375, 0.177087, 33.122382
0.051000, 0.968750, 0.177036, 33.124446
0.052000, 0.968125, 0.176991, 33.123658
0.053000, 0.967500, 0.176949, 33.120350
0.054000, 0.966875, 0.176912, 33.114817
0.055000, 0.966250, 0.176878, 33.107320
0.056000, 0.965625, 0.176848, 33.098092
0.057000, 0.965000, 0.176821, 33.087341
0.058000, 0.964375, 0.176797, 33.075249
0.059000, 0.963750, 0.176775, 33.061979
0.060000, 0.963125, 0.176756, 33.047674
0.061000, 0.962500, 0.176739, 33.032460
0.062000, 0.961875, 0.176724, 33.016450
0.063000, 0.961250, 0.176710, 32.999742
0.064000, 0.960625, 0.176699, 32.982423
0.065000, 0.960000, 0.176688, 32.964569
0.066000, 0.959375, 0.176679, 32.946247
0.067000, 0.958750, 0.176670, 32.927516
0.068000, 0.958125, 0.176663, 32.908429
0.069000, 0.957500, 0.176657, 32.889030
0.070000, 0.956875, 0.176651, 32.869359
0.071000, 0.956250, 0.176646, 32.849451
0.072000, 0.955625, 0.176642, 32.829337
0.073000, 0.955000, 0.176638, 32.809043
0.074000, 0.954375, 0.176635, 32.788593
0.075000, 0.953750, 0.176632, 32.768006
0.076000, 0.953125, 0.176629, 32.747301
0.077000, 0.952500, 0.176627, 32.726493
0.078000, 0.951875, 0.176625, 32.705596
0.079000, 0.951250, 0.176623, 32.684621
0.080000, 0.950625, 0.176622, 32.663578
0.081000, 0.950000, 0.176620, 32.642477
0.082000, 0.949375, 0.176599, 32.619519
0.083000, 0.948750, 0.176560, 32.594783
0.084000, 0.948125, 0.176506, 32.568348
0.085000, 0.947500, 0.176437, 32.540290
0.086000, 0.946875, 0.176355, 32.510682
0.087000, 0.946250, 0.176262, 32.479596
0.088000, 0.945625, 0.176159, 32.447103
0.089000, 0.945000, 0.176048, 32.413276
0.090000, 0.944375, 0.175928, 32.378184
0.091000, 0.943750, 0.175802, 32.341897
0.092000, 0.943125, 0.175670, 32.304484
0.093000, 0.942500, 0.175532, 32.266012
0.094000, 0.941875, 0.175391, 32.226549
0.095000, 0.941250, 0.175245, 32.186160
0.096000, 0.940625, 0.175097, 32.144907
0.097000, 0.940000, 0.174945, 32.102854
0.098000, 0.939375, 0.174791, 32.060059
0.099000, 0.938750, 0.174636, 32.016579
0.100000, 0.938125, 0.174479, 31.972470
0.101000, 0.937500, 0.174320, 31.927782
0.102000, 0.936875, 0.174161, 31.882566
0.103000, 0.936250, 0.174001, 31.836867
0.104000, 0.935625, 0.173840, 31.790731
0.105000, 0.935000, 0.173678, 31.744198
0.106000, 0.934375, 0.173516, 31.697306
0.107000, 0.933750, 0.173354, 31.650091
0.108000, 0.933125, 0.173192, 31.602588
0.109000, 0.932500, 0.173030, 31.554825
0.110000, 0.931875, 0.172867, 31.506832
0.111000, 0.931250, 0.172705, 31.458635
0.112000, 0.930625, 0.172542, 31.410258
0.113000, 0.930000, 0.172380, 31.361723
0.114000, 0.929375, 0.172218, 31.313049
0.115000, 0.928750, 0.172055, 31.264256
0.116000, 0.928125, 0.171893, 31.215359
0.117000, 0.927500, 0.171731, 31.166373
0.118000, 0.926875, 0.171569, 31.117313
0.119000, 0.926250, 0.171407, 31.068191
0.120000, 0.925625, 0.171246, 31.019017
0.121000, 0.925000, 0.171084, 30.969801
0.122000, 0.924375, 0.170923, 30.920553
0.123000, 0.923750, 0.170761, 30.871281
0.124000, 0.923125, 0.170600, 30.821992
0.125000, 0.922500, 0.170439, 30.772691
0.126000, 0.921875, 0.170278, 30.723386
0.127000, 0.921250, 0.170116, 30.674081
0.128000, 0.920625, 0.169955, 30.624780
0.129000, 0.920000, 0.169794, 30.575488
0.130000, 0.919375, 0.169634, 30.526209
0.131000, 0.918750, 0.169473, 30.476944
0.132000, 0.918125, 0.169312, 30.427699
0.133000, 0.917500, 0.169151, 30.378474
0.134000, 0.916875, 0.168990, 30.329272
0.135000, 0.916250, 0.168830, 30.280095
0.136000, 0.915625, 0.168669, 30.230944
0.137000, 0.915000, 0.168508, 30.181822
0.138000, 0.914375, 0.168348, 30.132730
0.139000, 0.913750, 0.168187, 30.083668
0.140000, 0.913125, 0.168027, 30.034638
0.141000, 0.912500, 0.167866, 29.985641
0.142000, 0.911875, 0.167705, 29.936677
0.143000, 0.911250, 0.167545, 29.887747
0.144000, 0.910625, 0.167384, 29.838853
0.145000, 0.910000, 0.167224, 29.789993
0.146000, 0.909375, 0.167063, 29.741170
0.147000, 0.908750, 0.166903, 29.692382
0.148000, 0.908125, 0.166742, 29.643632
0.149000, 0.907500, 0.166582, 29.594918
0.150000, 0.906875, 0.166422, 29.546241
0.151000, 0.906250, 0.166261, 29.497602
0.152000, 0.905625, 0.166101, 29.449000
0.153000, 0.905000, 0.165940, 29.400437
0.154000, 0.904375, 0.165780, 29.351911
0.155000, 0.903750, 0.165619, 29.303423
0.156000, 0.903125, 0.165459, 29.254974
0.157000, 0.902500, 0.165298, 29.206563
0.158000, 0.901875, 0.165138, 29.158190
0.159000, 0.901250, 0.164978, 29.109856
0.160000, 0.900625, 0.164817, 29.061560
0.161000, 0.900000, 0.164657, 29.013303
0.162000, 0.899375, 0.164496, 28.965085
0.163000, 0.898750, 0.164336, 28.916905
0.164000, 0.898125, 0.164175, 28.868765
0.165000, 0.897500, 0.164015, 28.820663
0.166000, 0.896875, 0.163855, 28.772599
0.167000, 0.896250, 0.163694, 28.724575
0.168000, 0.895625, 0.163534, 28.676590
0.169000, 0.895000, 0.163373, 28.628643
0.170000, 0.894375, 0.163213, 28.580735
0.171000, 0.893750, 0.163052, 28.532867
0.172000, 0.893125, 0.162892, 28.485037
0.173000, 0.892500, 0.162732, 28.437246
0.174000, 0.891875, 0.162571, 28.389494
0.175000, 0.891250, 0.162411, 28.341782
0.176000, 0.890625, 0.162250, 28.294108
0.177000, 0.890000, 0.162090, 28.246473
0.178000, 0.889375, 0.161929, 28.198877
0.179000, 0.888750, 0.161769, 28.151320
0.180000, 0.888125, 0.161609, 28.103802
0.181000, 0.887500, 0.161448, 28.056323
0.182000, 0.886875, 0.161288, 28.008883
0.183000, 0.886250, 0.161127, 27.961482
0.184000, 0.885625, 0.160967, 27.914120
0.185000, 0.885000, 0.160806, 27.866797
0.186000, 0.884375, 0.160646, 27.819513
0.187000, 0.883750, 0.160486, 27.772268
0.188000, 0.883125, 0.160325, 27.725062
0.189000, 0.882500, 0.160165, 27.677895
0.190000, 0.881875, 0.160004, 27.630768
0.191000, 0.881250, 0.159844, 27.583679
0.192000, 0.880625, 0.159684, 27.536629
0.193000, 0.880000, 0.159523, 27.489618
0.194000, 0.879375, 0.159363, 27.442646
0.195000, 0.878750, 0.159202, 27.395713
0.196000, 0.878125, 0.159042, 27.348819
0.197000, 0.877500, 0.158881, 27.301965
0.198000, 0.876875, 0.158721, 27.255149
0.199000, 0.876250, 0.158561, 27.208372
0.200000, 0.875625, 0.158400, 27.161634
0.201000, 0.875000, 0.158240, 27.114936
0.202000, 0.874375, 0.158079, 27.068276
0.203000, 0.873750, 0.157919, 27.021655
0.204000, 0.873125, 0.157758, 26.975073
0.205000, 0.872500, 0.157598, 26.928531
0.206000, 0.871875, 0.157438, 26.882027
0.207000, 0.871250, 0.157277, 26.835562
0.208000, 0.870625, 0.157117, 26.789137
0.209000, 0.870000, 0.156956, 26.742750
0.210000, 0.869375, 0.156796, 26.696402
0.211000, 0.868750, 0.156636, 26.650094
0.212000, 0.868125, 0.156475, 26.603824
0.213000, 0.867500, 0.156315, 26.557594
0.214000, 0.866875, 0.156154, 26.511402
0.215000, 0.866250, 0.155994, 26.465250
0.216000, 0.865625, 0.155833, 26.419136
0.217000, 0.865000, 0.155673, 26.373062
0.218000, 0.864375, 0.155513, 26.327026
0.219000, 0.863750, 0.155352, 26.281030
0.220000, 0.863125, 0.155192, 26.235072
0.221000, 0.862500, 0.155031, 26.189154
0.222000, 0.861875, 0.154871, 26.143274
0.223000, 0.861250, 0.154710, 26.097434
0.224000, 0.860625, 0.154550, 26.051633
0.225000, 0.860000, 0.154390, 26.005870
0.226000, 0.859375, 0.154229, 25.960147
0.227000, 0.858750, 0.154069, 25.914463
0.228000, 0.858125, 0.153908, 25.868817
0.229000, 0.857500, 0.153748, 25.823211
0.230000, 0.856875, 0.153587, 25.777644
0.231000, 0.856250, 0.153427, 25.732116
0.232000, 0.855625, 0.153267, 25.686626
0.233000, 0.855000, 0.153106, 25.641176
0.234000, 0.854375, 0.152946, 25.595765
0.235000, 0.853750, 0.152785, 25.550393
0.236000, 0.853125, 0.152625, 25.505059
0.237000, 0.852500, 0.152465, 25.459765
0.238000, 0.851875, 0.152304, 25.414510
0.239000, 0.851250, 0.152144, 25.369294
0.240000, 0.850625, 0.151983, 25.324117
0.241000, 0.850000, 0.151823, 25.278979
0.242000, 0.849375, 0.151662, 25.233880
0.243000, 0.848750, 0.151502, 25.188820
0.244000, 0.848125, 0.151342, 25.143799
0.245000, 0.847500, 0.151181, 25.098817
0.246000, 0.846875, 0.151021, 25.053874
0.247000, 0.846250, 0.150860, 25.008970
0.248000, 0.845625, 0.150700, 24.964105
0.249000, 0.845000, 0.150539, 24.919279
0.250000, 0.844375, 0.150379, 24.874492
0.251000, 0.843750, 0.150219, 24.829744
0.252000, 0.843125, 0.150058, 24.785035
0.253000, 0.842500, 0.149898, 24.740365
0.254000, 0.841875, 0.149737, 24.695734
0.255000, 0.841250, 0.149577, 24.651142
0.256000, 0.840625, 0.149417, 24.606589
0.257000, 0.840000, 0.149256, 24.562075
0.258000, 0.839375, 0.149096, 24.517601
0.259000, 0.838750, 0.148935, 24.473165
0.260000, 0.838125, 0.148775, 24.428768
0.261000, 0.837500, 0.148614, 24.384410
0.262000, 0.836875, 0.148454, 24.340091
0.263000, 0.836250, 0.148294, 24.295812
0.264000, 0.835625, 0.148133, 24.251571
0.265000, 0.835000, 0.147973, 24.207369
0.266000, 0.834375, 0.147812, 24.163207
0.267000, 0.833750, 0.147652, 24.119083
0.268000, 0.833125, 0.147491, 24.074998
0.269000, 0.832500, 0.147331, 24.030953
0.270000, 0.831875, 0.147171, 23.986946
0.271000, 0.831250, 0.147010, 23.942978
0.272000, 0.830625, 0.146850, 23.899050
0.273000, 0.830000, 0.146689, 23.855160
0.274000, 0.829375, 0.146529, 23.811310
0.275000, 0.828750, 0.146369, 23.767498
0.276000, 0.828125, 0.146208, 23.723726
0.277000, 0.827500, 0.146048, 23.679992
0.278000, 0.826875, 0.145887, 23.636298
0.279000, 0.826250, 0.145727, 23.592642
0.280000, 0.825625, 0.145566, 23.549026
0.281000, 0.825000, 0.145406, 23.505448
0.282000, 0.824375, 0.145246, 23.461910
0.283000, 0.823750, 0.145085, 23.418410
0.284000, 0.823125, 0.144925, 23.374950
0.285000, 0.822500, 0.144764, 23.331529
0.286000, 0.821875, 0.144604, 23.288146
0.287000, 0.821250, 0.144443, 23.244803
0.288000, 0.820625, 0.144283, 23.201499
0.289000, 0.820000, 0.144123, 23.158233
0.290000, 0.819375, 0.143962, 23.115007
0.291000, 0.818750, 0.143802, 23.071820
0.292000, 0.818125, 0.143641, 23.028671
0.293000, 0.817500, 0.143481, 22.985562
0.294000, 0.816875, 0.143320, 22.942492
0.295000, 0.816250, 0.143160, 22.899461
0.296000, 0.815625, 0.143000, 22.856468
0.297000, 0.815000, 0.142839, 22.813515
0.298000, 0.814375, 0.142679, 22.770601
0.299000, 0.813750, 0.142518, 22.727726
0.300000, 0.813125, 0.142358, 22.684890
0.301000, 0.812500, 0.142198, 22.642093
0.302000, 0.811875, 0.142037, 22.599335
0.303000, 0.811250, 0.141877, 22.556616
0.304000, 0.810625, 0.141716, 22.513935
0.305000, 0.810000, 0.141556, 22.471294
0.306000, 0.809375, 0.141395, 22.428692
0.307000, 0.808750, 0.141235, 22.386129
0.308000, 0.808125, 0.141075, 22.343605
0.309000, 0.807500, 0.140914, 22.301120
0.310000, 0.806875, 0.140754, 22.258674
0.311000, 0.806250, 0.140593, 22.216267
0.312000, 0.805625, 0.140433, 22.173899
0.313000, 0.805000, 0.140272, 22.131571
0.314000, 0.804375, 0.140112, 22.089281
0.315000, 0.803750, 0.139952, 22.047030
0.316000, 0.803125, 0.139791, 22.004818
0.317000, 0.802500, 0.139631, 21.962645
0.318000, 0.801875, 0.139470, 21.920511
0.319000, 0.801250, 0.139310, 21.878416
0.320000, 0.800625, 0.139150, 21.836361
0.321000, 0.800000, 0.138989, 21.794344
0.322000, 0.799375, 0.138795, 21.749794
0.323000, 0.798750, 0.138571, 21.702817
0.324000, 0.798125, 0.138319, 21.653517
0.325000, 0.797500, 0.138044, 21.601996
0.326000, 0.796875, 0.137747, 21.548351
0.327000, 0.796250, 0.137430, 21.492681
0.328000, 0.795625, 0.137096, 21.435085
0.329000, 0.795000, 0.136748, 21.375659
0.330000, 0.794375, 0.136386, 21.314501
0.331000, 0.793750, 0.136013, 21.251708
0.332000, 0.793125, 0.135629, 21.187375
0.333000, 0.792500, 0.135237, 21.121597
0.334000, 0.791875, 0.134838, 21.054468
0.335000, 0.791250, 0.134432, 20.986080
0.336000, 0.790625, 0.134020, 20.916521
0.337000, 0.790000, 0.133604, 20.845878
0.338000, 0.789375, 0.133184, 20.774235
0.339000, 0.788750, 0.132761, 20.701672
0.340000, 0.788125, 0.132335, 20.628267
0.341000, 0.787500, 0.131907, 20.554093
0.342000, 0.786875, 0.131477, 20.479220
0.343000, 0.786250, 0.131046, 20.403713
0.344000, 0.785625, 0.130613, 20.327636
0.345000, 0.785000, 0.130180, 20.251046
0.346000, 0.784375, 0.129746, 20.173997
0.347000, 0.783750, 0.129312, 20.096541
0.348000, 0.783125, 0.128877, 20.018724
0.349000, 0.782500, 0.128442, 19.940590
0.350000, 0.781875, 0.128007, 19.862180
0.351000, 0.781250, 0.127572, 19.783530
0.352000, 0.780625, 0.127137, 19.704675
0.353000, 0.780000, 0.126702, 19.625644
0.354000, 0.779375, 0.126268, 19.546468
0.355000, 0.778750, 0.125833, 19.467171
0.356000, 0.778125, 0.125399, 19.387777
0.357000, 0.777500, 0.124964, 19.308308
0.358000, 0.776875, 0.124530, 19.228783
0.359000, 0.776250, 0.124096, 19.149219
0.360000, 0.775625, 0.123663, 19.069631
0.361000, 0.775000, 0.123229, 18.990035
0.362000, 0.774375, 0.122796, 18.910442
0.363000, 0.773750, 0.122362, 18.830865
0.364000, 0.773125, 0.121929, 18.751313
0.365000, 0.772500, 0.121496, 18.671795
0.366000, 0.771875, 0.121063, 18.592320
0.367000, 0.771250, 0.120631, 18.512894
0.368000, 0.770625, 0.120198, 18.433525
0.369000, 0.770000, 0.119765, 18.354218
0.370000, 0.769375, 0.119333, 18.274978
0.371000, 0.768750, 0.118901, 18.195810
0.372000, 0.768125, 0.118468, 18.116717
0.373000, 0.767500, 0.118036, 18.037704
0.374000, 0.766875, 0.117604, 17.958773
0.375000, 0.766250, 0.117172, 17.879927
0.376000, 0.765625, 0.116740, 17.801169
0.377000, 0.765000, 0.116308, 17.722500
0.378000, 0.764375, 0.115876, 17.643923
0.379000, 0.763750, 0.115444, 17.565440
0.380000, 0.763125, 0.115013, 17.487051
0.381000, 0.762500, 0.114581, 17.408758
0.382000, 0.761875, 0.114149, 17.330562
0.383000, 0.761250, 0.113717, 17.252464
0.384000, 0.760625, 0.113285, 17.174466
0.385000, 0.760000, 0.112854, 17.096567
0.386000, 0.759375, 0.112422, 17.018769
0.387000, 0.758750, 0.111990, 16.941071
0.388000, 0.758125, 0.111559, 16.863476
0.389000, 0.757500, 0.111127, 16.785982
0.390000, 0.756875, 0.110695, 16.708591
0.391000, 0.756250, 0.110264, 16.631302
0.392000, 0.755625, 0.109832, 16.554116
0.393000, 0.755000, 0.109400, 16.477034
0.394000, 0.754375, 0.108969, 16.400055
0.395000, 0.753750, 0.108537, 16.323180
0.396000, 0.753125, 0.108105, 16.246409
0.397000, 0.752500, 0.107674, 16.169742
0.398000, 0.751875, 0.107242, 16.093178
0.399000, 0.751250, 0.106811, 16.016720
0.400000, 0.750625, 0.106379, 15.940365
